"","isFinal_t_0","MinutesSincePreviousCommit_t_0","NumberOfFilesAdded_t_0","NumberOfFilesAddedNet_t_0","NumberOfLinesAddedByAddedFiles_t_0","NumberOfLinesAddedByAddedFilesNet_t_0","NumberOfFilesDeleted_t_0","NumberOfFilesDeletedNet_t_0","NumberOfLinesDeletedByDeletedFiles_t_0","NumberOfLinesDeletedByDeletedFilesNet_t_0","NumberOfFilesModified_t_0","NumberOfFilesModifiedNet_t_0","NumberOfFilesRenamed_t_0","NumberOfFilesRenamedNet_t_0","NumberOfLinesAddedByModifiedFiles_t_0","NumberOfLinesAddedByModifiedFilesNet_t_0","NumberOfLinesDeletedByModifiedFiles_t_0","NumberOfLinesDeletedByModifiedFilesNet_t_0","NumberOfLinesAddedByRenamedFiles_t_0","NumberOfLinesAddedByRenamedFilesNet_t_0","NumberOfLinesDeletedByRenamedFiles_t_0","NumberOfLinesDeletedByRenamedFilesNet_t_0","Density_t_0","AffectedFilesRatioNet_t_0","isInitial_t_1","precByMerge_t_1","MinutesSincePreviousCommit_t_1","NumberOfFilesAdded_t_1","NumberOfFilesAddedNet_t_1","NumberOfLinesAddedByAddedFiles_t_1","NumberOfLinesAddedByAddedFilesNet_t_1","NumberOfFilesDeleted_t_1","NumberOfFilesDeletedNet_t_1","NumberOfLinesDeletedByDeletedFiles_t_1","NumberOfLinesDeletedByDeletedFilesNet_t_1","NumberOfFilesModified_t_1","NumberOfFilesModifiedNet_t_1","NumberOfFilesRenamed_t_1","NumberOfFilesRenamedNet_t_1","NumberOfLinesAddedByModifiedFiles_t_1","NumberOfLinesAddedByModifiedFilesNet_t_1","NumberOfLinesDeletedByModifiedFiles_t_1","NumberOfLinesDeletedByModifiedFilesNet_t_1","NumberOfLinesAddedByRenamedFiles_t_1","NumberOfLinesAddedByRenamedFilesNet_t_1","NumberOfLinesDeletedByRenamedFiles_t_1","NumberOfLinesDeletedByRenamedFilesNet_t_1","Density_t_1","AffectedFilesRatioNet_t_1","d_isFinal_t_0","d_MinutesSincePreviousCommit_t_0","d_NumberOfFilesAdded_t_0","d_NumberOfFilesAddedNet_t_0","d_NumberOfLinesAddedByAddedFiles_t_0","d_NumberOfLinesAddedByAddedFilesNet_t_0","d_NumberOfFilesDeleted_t_0","d_NumberOfFilesDeletedNet_t_0","d_NumberOfLinesDeletedByDeletedFiles_t_0","d_NumberOfLinesDeletedByDeletedFilesNet_t_0","d_NumberOfFilesModified_t_0","d_NumberOfFilesModifiedNet_t_0","d_NumberOfFilesRenamed_t_0","d_NumberOfFilesRenamedNet_t_0","d_NumberOfLinesAddedByModifiedFiles_t_0","d_NumberOfLinesAddedByModifiedFilesNet_t_0","d_NumberOfLinesDeletedByModifiedFiles_t_0","d_NumberOfLinesDeletedByModifiedFilesNet_t_0","d_NumberOfLinesAddedByRenamedFiles_t_0","d_NumberOfLinesAddedByRenamedFilesNet_t_0","d_NumberOfLinesDeletedByRenamedFiles_t_0","d_NumberOfLinesDeletedByRenamedFilesNet_t_0","d_Density_t_0","d_AffectedFilesRatioNet_t_0","d_isInitial_t_1","d_precByMerge_t_1","d_MinutesSincePreviousCommit_t_1","d_NumberOfFilesAdded_t_1","d_NumberOfFilesAddedNet_t_1","d_NumberOfLinesAddedByAddedFiles_t_1","d_NumberOfLinesAddedByAddedFilesNet_t_1","d_NumberOfFilesDeleted_t_1","d_NumberOfFilesDeletedNet_t_1","d_NumberOfLinesDeletedByDeletedFiles_t_1","d_NumberOfLinesDeletedByDeletedFilesNet_t_1","d_NumberOfFilesModified_t_1","d_NumberOfFilesModifiedNet_t_1","d_NumberOfFilesRenamed_t_1","d_NumberOfFilesRenamedNet_t_1","d_NumberOfLinesAddedByModifiedFiles_t_1","d_NumberOfLinesAddedByModifiedFilesNet_t_1","d_NumberOfLinesDeletedByModifiedFiles_t_1","d_NumberOfLinesDeletedByModifiedFilesNet_t_1","d_NumberOfLinesAddedByRenamedFiles_t_1","d_NumberOfLinesAddedByRenamedFilesNet_t_1","d_NumberOfLinesDeletedByRenamedFiles_t_1","d_NumberOfLinesDeletedByRenamedFilesNet_t_1","d_Density_t_1","d_AffectedFilesRatioNet_t_1","est_t1","est_t0","y_t1","y_t0"
"1914",1,1.0833,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0.3,0,0,0,0,0,0,0,0,1,1,0,0,34,28,0,0,0,0,0,0,0.82353,1,0.111108495480668,0.970522454649061,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.848563924873517,0.876850579442086,0.853874798717648,0.857238968911753,1,1,1,1,0.84303632039995,1,0.999976455425483,0.999976455425483,0.992879452998393,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.689696818814499,0.708298344266863,0.897991957352795,0.862550126264218,1,1,1,1,0.937414776626063,0.999958139640646,2,2,0,0
"274",0,29.4833,0,0,0,0,0,0,0,0,1,1,0,0,22,15,0,0,0,0,0,0,0.68182,1,0,0,18.0333,0,0,0,0,0,0,0,0,1,1,0,0,134,64,2,0,0,0,0,0,0.47059,1,0.999976455425483,0.981998907169142,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.694733666302156,0.845854840613927,0.752417511231637,0.730697248198963,1,1,1,1,0.540993656226164,1,0.999976455425483,0.999976455425483,0.99607052198713,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.0573529329757614,0.179451032501426,0.955763761390792,0.862550126264218,1,1,1,1,0.148706555596995,0.999958139640646,2,2,0,0
"284",0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1,1,1,9,9,9,9,1,1,0,0,0,2,2,220,173,0,0,0,0,3,3,0,0,80,42,203,162,0,0,0,0,0.7495,1,0.999976455425483,0.97008469264149,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,0,0,0.848563924873517,0.876850579442086,0.853874798717648,0.857238968911753,0,0,0,0,0.84303632039995,1,0.999976455425483,0.999976455425483,0.992804652490364,0,0,0,0,1,1,1,1,0.569420981211229,0.569458263348313,1,1,0.188467625593437,0.36463023333078,0.00324754605672879,0.0213640980783482,1,1,1,1,0.860209952432373,0.999958139640646,2,2,0,0
"294",0,382.6167,0,0,0,0,0,0,0,0,3,3,0,0,55,49,61,53,0,0,0,0,0.87931,1,0,0,228.1,2,2,150,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76667,1,0.999976455425483,0.924012704254151,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.440049768983445,0.440049768983445,1,1,0.182885042694575,0.197654506790204,0.0105917720719329,0.0133383070413001,1,1,1,1,0.997511790969087,1,0.999976455425483,0.999976455425483,0.958266761695867,0,0,0,0,1,1,1,1,0.476351522128123,0.476351509767337,1,1,0.766808975313393,0.714719564673896,0.897991957352795,0.862550126264218,1,1,1,1,0.897017183902849,0.999958139640646,2,2,0,0
"304",0,43.7667,0,0,0,0,0,0,0,0,3,3,0,0,27,15,1,1,0,0,0,0,0.57143,1,0,0,10649.3833,0,0,0,0,0,0,0,0,1,1,0,0,10,10,10,10,0,0,0,0,1,1,0.999976455425483,0.987770835405949,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.440049768983445,0.440049768983445,1,1,0.531822608547453,0.845854840613927,0.853874798717648,0.857238968911753,1,1,1,1,0.281905073387788,1,0.999976455425483,0.999976455425483,0,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.980139308577463,0.985072359533951,0.944748220064932,0.725494082033967,1,1,1,1,0.939089120019077,0.999958139640646,2,2,0,0
"316",0,14.1167,0,0,0,0,0,0,0,0,4,4,0,0,20,19,20,19,0,0,0,0,0.95,1,0,0,42.4833,0,0,0,0,0,0,0,0,18,16,0,0,64,58,60,56,0,0,0,0,0.91935,0.88889,0.999976455425483,0.975789257334808,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.313219090707799,0.313219090707799,1,1,0.763869842578835,0.709855078546836,0.123506328586212,0.142393841455558,1,1,1,1,0.95287190495295,1,0.999976455425483,0.999976455425483,0.99882355228089,1,1,1,1,1,1,1,1,0.0858413096600276,0.0124099113506464,1,1,0.269877978861824,0.225871873639924,0.0929964006741402,0.0990124698089952,1,1,1,1,0.958430553133414,0.0939683914577088,2,2,0,0
"334",1,3.6333,0,0,0,0,0,0,0,0,108,0,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,2.9167,2,2,130,98,0,0,0,0,2,2,0,0,0,0,105,82,0,0,0,0,0.76596,1,0.111108495480668,0.971552910773223,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0,0.25150452477095,1,1,0,0.835903713031964,0.752417511231637,0.730697248198963,1,1,1,1,0.0604209860755913,0.129868997323598,0.999976455425483,0.999976455425483,0.993531887962926,0,0,0,0,1,1,1,1,0.925494260363564,0.925494719495394,1,1,0.766808975313393,0.714719564673896,0.0787974835381127,0.00263035080708851,1,1,1,1,0.895690136334463,0.999958139640646,2,2,0,0
"354",0,8.5167,0,0,0,0,0,0,0,0,5,5,0,0,49,46,15,15,0,0,0,0,0.95312,1,0,0,14.5833,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,8,0,0,0,0,0.72727,1,0.999976455425483,0.97352629486606,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.247532848813504,0.247532848813504,1,1,0.228403707013739,0.213594119582061,0.220067201325318,0.175119405983538,1,1,1,1,0.948911380328209,1,0.999976455425483,0.999976455425483,0.995548775556211,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.766808975313393,0.714719564673896,0.918168847815916,0.857799378870397,1,1,1,1,0.800081894213407,0.999958139640646,2,2,0,0
"364",0,636.4167,0,0,0,0,0,0,0,0,1,1,0,0,3,3,2,2,0,0,0,0,1,1,0,0,58.1,0,0,0,0,0,0,0,0,5,5,0,0,234,182,72,54,0,0,0,0,0.77124,1,0.999976455425483,0.755254126297364,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.913025171088721,0.942985546050646,0.933380649743336,0.950497713862974,1,1,1,1,0.84303632039995,1,0.999976455425483,0.999976455425483,0.999657553225992,1,1,1,1,1,1,1,1,0.095957598970703,0.108359124640564,1,1,0.0888133357529574,0.0724252125448518,0.0816338681943093,0.0940261230395076,1,1,1,1,0.90500494474394,0.999958139640646,2,2,0,0
"374",0,22.8333,0,0,0,0,0,0,0,0,8,7,0,0,25,25,36,25,0,0,0,0,0.81967,0.875,0,0,122.9333,0,0,0,0,0,0,0,0,16,16,0,0,243,213,117,117,0,0,0,0,0.91667,1,0.999976455425483,0.979311639237503,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0,0.00225514496162262,1,1,0.593619927051271,0.530482250216517,0.213672661945919,0.102539656169476,1,1,1,1,0.975767501841214,0.968623804029225,0.999976455425483,0.999976455425483,0.994419513224202,1,1,1,1,1,1,1,1,0.0135167207416391,0.0124099113506464,1,1,0.0833543994707136,0,0.0480426898107898,4.07307832644062e-17,1,1,1,1,0.954876570179665,0.999958139640646,2,2,0,0
"384",0,129.1667,1,1,69,37,0,0,0,0,2,2,0,0,6,6,36,30,0,0,0,0,0.65766,1,0,0,88.8,0,0,0,0,0,0,0,0,1,1,0,0,16,11,0,0,0,0,0,0,0.6875,1,0.999976455425483,0.999206374387065,0.111108495480668,0.111108495480668,0.000582164919869182,0.00183031305179739,1,1,1,1,0.860385759227267,0.860385759227267,1,1,0.978252240534073,0.995484931241977,0.213672661945919,0.161732512031771,1,1,1,1,0.466476592466414,1,0.999976455425483,0.999976455425483,0.999122485895703,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.995603416095586,0.993558866705072,0.897991957352795,0.862550126264218,1,1,1,1,0.673907707970289,0.999958139640646,2,2,0,0
"417",0,49,0,0,0,0,0,0,0,0,2,1,0,0,28,4,1,0,0,0,0,0,0.13793,0.5,0,0,20.4667,1,1,56,32,0,0,0,0,4,4,0,0,73,54,8,8,0,0,0,0,0.68613,1,0.999976455425483,0.989885614243038,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.860385759227267,0.922103614519329,1,1,0.503274880914805,0.966996147388851,0.853874798717648,0.730697248198963,1,1,1,1,0.0897923378485062,0.600316098902348,0.999976455425483,0.999976455425483,0.996438527136405,0.129868997323598,0.129868997323598,0,0,1,1,1,1,0.229726462413478,0.230833804395945,1,1,0.229132015275021,0.253568502780702,0.983577986559645,0.857799378870397,1,1,1,1,0.669350445134889,0.999958139640646,2,2,0,0
"424",0,1.5167,0,0,0,0,0,0,0,0,1,1,0,0,10,9,4,4,0,0,0,0,0.92857,1,0,0,8.9167,0,0,0,0,0,0,0,0,1,1,0,0,5,4,4,4,0,0,0,0,0.88889,1,0.999976455425483,0.970697591780124,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.997220122055651,0.98974725474522,0.999909641361617,0.988643217613739,1,1,1,1,0.973471697436068,1,0.999976455425483,0.999976455425483,0.994691810824197,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.900244244330762,0.859606984346108,0.990685810657223,0.99948392544805,1,1,1,1,0.926953110851052,0.999958139640646,2,2,0,0
"434",0,6.2667,0,0,0,0,0,0,0,0,2,2,0,0,33,8,2,2,0,0,0,0,0.28571,1,1,1,1785.4,1,1,139,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69784,1,0.999976455425483,0.972617068874152,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.860385759227267,0.860385759227267,1,1,0.388261274017768,0.997870525850219,0.933380649743336,0.950497713862974,1,1,1,1,0.0105523561767487,1,0.111108495480668,0.111108495480668,0.262937676884435,0.129868997323598,0.129868997323598,0,0,1,1,1,1,0.476351522128123,0.476351509767337,1,1,0.766808975313393,0.714719564673896,0.897991957352795,0.862550126264218,1,1,1,1,0.707991770396917,0.999958139640646,2,2,0,0
"444",0,4283.3833,1,1,83,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56627,1,0,0,197.0833,0,0,0,0,0,0,0,0,2,2,0,0,3,3,196,44,0,0,0,0,0.23618,1,0.999976455425483,0.000432085468082774,0.111108495480668,0.111108495480668,0.000469938001296257,6.07696746480531e-05,1,1,1,1,0.25150452477095,0.25150452477095,1,1,0.811231982156479,0.835903713031964,0.752417511231637,0.730697248198963,1,1,1,1,0.273047549924577,1,0.999976455425483,0.999976455425483,0.972227129199478,1,1,1,1,1,1,1,1,0.925494260363564,0.925494719495394,1,1,0.852364970997688,0.827147989612963,0.000540697504367645,0.0454852121601107,1,1,1,1,0,0.999958139640646,2,2,0,0
"454",0,741.5167,0,0,0,0,0,0,0,0,1,1,0,0,6,6,6,6,0,0,0,0,1,1,0,0,19.0167,1,1,332,36,0,0,0,0,1,1,0,0,63,9,0,0,0,0,0,0,0.11392,1,0.999976455425483,0.684070506602074,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.978252240534073,0.995484931241977,0.933348188033268,0.82989741640382,1,1,1,1,0.84303632039995,1,0.999976455425483,0.999976455425483,0.99621924240457,0.129868997323598,0.129868997323598,0,0,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.274980014434738,0.972993031010335,0.897991957352795,0.862550126264218,1,1,1,1,0,0.999958139640646,2,2,0,0
"474",0,16.2167,0,0,0,0,0,0,0,0,1,1,0,0,9,8,40,33,0,0,0,0,0.83673,1,0,0,8.5167,0,0,0,0,0,0,0,0,1,1,0,0,66,47,0,0,0,0,0,0,0.71212,1,0.999976455425483,0.976637868260589,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.999913866752536,0.997870525850219,0.171221371658545,0.127403245385303,1,1,1,1,0.992294954299941,1,0.999976455425483,0.999976455425483,0.99463131848438,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.260446256433242,0.306330580071856,0.897991957352795,0.862550126264218,1,1,1,1,0.753849863985294,0.999958139640646,2,2,0,0
"494",0,11.5667,0,0,0,0,0,0,0,0,1,1,0,0,5,5,3,3,0,0,0,0,1,1,0,1,9.9,0,0,0,0,0,0,0,0,1,1,0,0,10,2,23,11,0,0,0,0,0.39394,1,0.999976455425483,0.974758801210646,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.961098750763494,0.98455193654592,0.983341678476631,0.996372035367885,1,1,1,1,0.84303632039995,1,0.999976455425483,0.111108495480668,0.994840516118551,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.980139308577463,0.791925602501824,0.476294149598851,0.654993581460211,1,1,1,1,0.059451308563215,0.999958139640646,2,2,0,0
"524",0,6.5667,0,0,0,0,0,0,0,0,1,1,0,0,5,5,5,5,0,0,0,0,1,1,0,0,1.3,0,0,0,0,0,0,0,0,1,1,0,0,4,4,4,4,0,0,0,0,1,1,0.999976455425483,0.972738299006406,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.961098750763494,0.98455193654592,0.98211644274849,0.929566681072782,1,1,1,1,0.84303632039995,1,0.999976455425483,0.999976455425483,0.993128788025157,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.877431637350085,0.859606984346108,0.990685810657223,0.99948392544805,1,1,1,1,0.939089120019077,0.999958139640646,2,2,0,0
"544",0,23.75,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,254.2167,0,0,0,0,0,0,0,0,2,2,0,0,19,19,16,16,0,0,0,0,1,1,0.999976455425483,0.979682078111628,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,0.129868997323598,0.129868997323598,0.129868997323598,0.129868997323598,0.25150452477095,0.25150452477095,1,1,0.811231982156479,0.835903713031964,0.752417511231637,0.730697248198963,1,1,1,1,0.84303632039995,1,0.999976455425483,0.999976455425483,0.944464692795758,1,1,1,1,1,1,1,1,0.925494260363564,0.925494719495394,1,1,0.973037110905288,0.942042146539447,0.737157647034871,0.343861088932188,1,1,1,1,0.939089120019077,0.999958139640646,2,2,0,0
"554",0,12.6333,0,0,0,0,0,0,0,0,1,1,0,0,111,71,133,83,0,0,0,0,0.63115,1,0,0,8.1,0,0,0,0,0,0,0,0,3,3,1,1,5,5,5,5,1,1,5,5,1,1,0.999976455425483,0.975189814740854,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.152593836751536,0.112014227083172,0,0,1,1,1,1,0.39843210143944,1,0.999976455425483,0.999976455425483,0.994568300589376,1,1,1,1,1,1,1,1,0.569420981211229,0.569458263348313,0.129868997323598,0.129868997323598,0.900244244330762,0.889032098812776,0.998023405581667,0.987081549553617,0.129868997323598,0.129868997323598,0,0,0.939089120019077,0.999958139640646,2,2,0,0
"564",1,5.0667,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2944.4833,0,0,0,0,0,0,0,0,1,1,0,0,82,40,57,33,0,0,0,0,0.52518,1,0.111108495480668,0.972132148345134,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.25150452477095,1,1,0.882672797181449,0.835903713031964,0.933380649743336,0.730697248198963,1,1,1,1,0.0604209860755913,0.129868997323598,0.999976455425483,0.999976455425483,0.0163856716999195,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.174293003004653,0.397025706375154,0.102397163894948,0.141334481486569,1,1,1,1,0.216991740183633,0.999958139640646,2,2,0,0
"574",0,19.3833,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19,16,0,0,0,0,0.84211,1,0,0,7557.5167,0,0,0,0,0,0,0,0,2,2,0,0,10,10,84,70,0,0,0,0,0.85106,1,0.999976455425483,0.977917492716578,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.811231982156479,0.835903713031964,0.134282568011347,0.166116686838547,1,1,1,1,0.995399136781165,1,0.999976455425483,0.999976455425483,0.0521662970956747,1,1,1,1,1,1,1,1,0.925494260363564,0.925494719495394,1,1,0.980139308577463,0.985072359533951,0.0465012332644163,0.0685744588451189,1,1,1,1,0.926254386977337,0.999958139640646,2,2,0,0
"594",0,0.0167,0,0,0,0,1,1,106,61,3,3,0,0,143,37,40,17,0,0,0,0,0.39792,1,1,1,937.6833,2,2,173,79,1,1,129,36,2,2,1,1,20,17,7,7,2,2,3,3,0.43114,1,0.999976455425483,0.970091441118852,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,0.129868997323598,0.129868997323598,0,0,0.440049768983445,0.440049768983445,1,1,0.00740908930669582,0.314173245115894,0.171221371658545,0.158458806342513,1,1,1,1,0.0370586299425496,1,0.111108495480668,0.111108495480668,0.41720165832262,0,0,0,0,0.129868997323598,0.129868997323598,0,0,0.925494260363564,0.925494719495394,0.129868997323598,0.129868997323598,0.961710551705057,0.972955917278822,0.994778315698486,0.913389964916657,0,0,0,0,0.101530976341043,0.999958139640646,2,2,0,0
"604",0,1003.2167,0,0,0,0,0,0,0,0,2,2,0,0,26,23,17,17,0,0,0,0,0.93023,1,0,0,1.5167,0,0,0,0,0,0,0,0,1,1,0,0,10,9,4,4,0,0,0,0,0.92857,1,0.999976455425483,0.539940676265965,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.860385759227267,0.860385759227267,1,1,0.561996083587365,0.584118476433624,0.164297664966893,0.158458806342513,1,1,1,1,0.972217251898472,1,0.999976455425483,0.999976455425483,0.993182818925457,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.980139308577463,0.972993031010335,0.990685810657223,0.99948392544805,1,1,1,1,0.970919147073954,0.999958139640646,2,2,0,0
"624",1,10.1333,0,0,0,0,0,0,0,0,1,1,0,0,8,8,26,22,0,0,0,0,0.88235,1,0,0,1256.0833,0,0,0,0,0,0,0,0,1,1,0,0,8,8,0,0,0,0,0,0,1,1,0.111108495480668,0.974179563638734,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.997651031596136,0.997870525850219,0.0751587880076569,0.112719917258758,1,1,1,1,0.996653681741489,1,0.999976455425483,0.999976455425483,0.332729551812015,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.955442115380918,0.957432931055853,0.897991957352795,0.862550126264218,1,1,1,1,0.939089120019077,0.999958139640646,2,2,0,0
"634",0,0.2833,0,0,0,0,0,0,0,0,1,1,0,0,76,54,0,0,0,0,0,0,0.71053,1,0,0,0.7167,0,0,0,0,0,0,0,0,1,1,0,0,30,8,0,0,0,0,0,0,0.26667,1,0.999976455425483,0.970199174296382,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.0968967032432434,0.190610141177624,0.752417511231637,0.730697248198963,1,1,1,1,0.643703530707946,1,0.999976455425483,0.999976455425483,0.992983350904046,1,1,1,1,1,1,1,1,0.935903179651462,0.935903157723998,1,1,0.779282936510346,0.957432931055853,0.897991957352795,0.862550126264218,1,1,1,1,0.00176780538171896,0.999958139640646,2,2,0,0
"654",0,111.7,0,0,0,0,0,0,0,0,21,21,0,0,72,72,80,77,0,0,0,0,0.98026,1,0,1,302.6833,0,0,0,0,0,0,0,0,25,25,0,0,52,50,96,87,0,0,0,0,0.92568,1,0.999976455425483,0.999003408448436,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0,0,1,1,0.105242565458928,0.104280785132628,0.00653329157425389,0,1,1,1,1,0.899597141369757,1,0.999976455425483,0.111108495480668,0.91425369922159,1,1,1,1,1,1,1,1,0.0858709649797896,0.0858709627507506,1,1,0.364335637870939,0.281645784668705,0.0573463840753132,0.000219374527239129,1,1,1,1,0.967010110917168,0.999958139640646,2,2,0,0
"664",0,5.95,0,0,0,0,0,0,0,0,1,1,0,0,4,2,4,2,0,0,0,0,0.5,1,1,1,312.8833,0,0,0,0,0,0,0,0,2,2,0,0,27,19,232,211,0,0,0,0,0.88803,1,0.999976455425483,0.972489090264535,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.922103614519329,0.922103614519329,1,1,0.939269411253459,0.912820548835519,0.999909641361617,0.950497713862974,1,1,1,1,0.16286952400271,1,0.111108495480668,0.111108495480668,0.907412619376002,1,1,1,1,1,1,1,1,0.925494260363564,0.925494719495394,1,1,0.843381936091708,0.942042146539447,0.0782375277218007,0,1,1,1,1,0.926458740454585,0.999958139640646,2,2,0,0
"704",0,122.6833,0,0,0,0,0,0,0,0,2,2,0,0,398,175,4,3,0,0,0,0,0.44279,1,0,0,11.9167,1,1,77,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5974,1,0.999976455425483,0.99913103620833,0.999976455425483,0.999976455425483,0.999664427218743,0.999282561248248,1,1,1,1,0.860385759227267,0.860385759227267,1,1,0,0,0.999909641361617,0.996372035367885,1,1,1,1,0.080462495146086,1,0.999976455425483,0.999976455425483,0.995145503372822,0.129868997323598,0.129868997323598,0,0,1,1,1,1,0.476351522128123,0.476351509767337,1,1,0.766808975313393,0.714719564673896,0.897991957352795,0.862550126264218,1,1,1,1,0.376240515032108,0.999958139640646,2,2,0,0
"724",0,160.6,2,2,128,67,0,0,0,0,26,23,0,0,160,143,138,129,0,0,0,0,0.79577,0.89286,0,0,441.25,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,2,0,0,0,0,1,1,0.999976455425483,0.999571634524281,0,0,0.0548350092170351,0.00740912649856709,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0.933341387636681,0.976844398271196,0.999976455425483,0.999976455425483,0.804397591541534,1,1,1,1,1,1,1,1,0.925494260363564,0.925494719495394,1,1,0.825564722496083,0.791925602501824,0.955763761390792,0.967439209440544,1,1,1,1,0.939089120019077,0.999958139640646,2,2,0,0
"734",0,11.9167,1,1,77,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5974,1,0,0,30.65,0,0,0,0,0,0,0,0,8,8,0,0,146,62,39,32,0,0,0,0,0.50811,1,0.999976455425483,0.974900236364943,0.111108495480668,0.111108495480668,0.000199071283556837,8.05050268469167e-05,1,1,1,1,0.25150452477095,0.25150452477095,1,1,0.811231982156479,0.835903713031964,0.752417511231637,0.730697248198963,1,1,1,1,0.328405470557757,1,0.999976455425483,0.999976455425483,0.99777469479993,1,1,1,1,1,1,1,1,0.0982359980611785,0.151160794583038,1,1,0.0898673165917487,0.19570896684158,0.249700564757037,0.146818548262885,1,1,1,1,0.193583007334194,0.999958139640646,2,2,0,0
